g2_nh_Logit,g2_nh_Prob,g3_n_Logit,g3_n_Prob,committee_g23_MeanLogit,committee_g23_StdLogit,committee_g23_MeanProb,committee_g23_MaxProb,committee_g23_MinProb,committee_g23_SpreadProb,g2_nh_x_g3_n,g2_nh_minus_g3_n,Window_12M->18M,Window_12M->18M_x_g2_nh_Logit,Window_12M->18M_x_g3_n_Logit,Window_18M->24M,Window_18M->24M_x_g2_nh_Logit,Window_18M->24M_x_g3_n_Logit,Window_1M->3M,Window_1M->3M_x_g2_nh_Logit,Window_1M->3M_x_g3_n_Logit,Window_3M->6M,Window_3M->6M_x_g2_nh_Logit,Window_3M->6M_x_g3_n_Logit,Window_6M->12M,Window_6M->12M_x_g2_nh_Logit,Window_6M->12M_x_g3_n_Logit
-0.9812631711743337,0.2726412148030451,-1.4000972567450098,0.19780067871837656,-1.1906802139596717,0.2961604220990918,0.23522094676071081,0.2726412148030451,0.19780067871837656,0.07484053608466854,1.3738638741060936,0.41883408557067614,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.9812631711743337,-1.4000972567450098,0.0,-0.0,-0.0
-0.0890319355014418,0.47775670714954555,-1.1975883112799635,0.23190452032514966,-0.6433101233907026,0.7838677306405752,0.3548306137373476,0.47775670714954555,0.23190452032514966,0.24585218682439589,0.10662360528715831,1.1085563757785217,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0890319355014418,-1.1975883112799635,0.0,-0.0,-0.0
-2.887018428596365,0.05279903201407762,-3.0827526116680417,0.04382432568892932,-2.9848855201322033,0.1384049681599918,0.04831167885150347,0.05279903201407762,0.04382432568892932,0.008974706325148296,8.89996360068921,0.19573418307167678,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.887018428596365,-3.0827526116680417,0.0,-0.0,-0.0
-2.313344202441282,0.09002381335828875,-1.5549520541362236,0.1743721881091923,-1.9341481282887527,0.5362642308651404,0.13219800073374052,0.1743721881091923,0.09002381335828875,0.08434837475090355,3.597139319510195,-0.7583921483050582,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.313344202441282,-1.5549520541362236,0.0,-0.0,-0.0
-1.788644429718647,0.14323900078000662,-2.5059114363599826,0.07544480401850967,-2.147277933039315,0.5071843643174648,0.10934190239925815,0.14323900078000662,0.07544480401850967,0.06779419676149695,4.4821845320135365,0.7172670066413356,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.788644429718647,-2.5059114363599826,0.0,-0.0,-0.0
-1.535669623800487,0.1771656660612793,-1.4202939195455087,0.19461551041473882,-1.4779817716729977,0.08158294286286878,0.18589058823800905,0.19461551041473882,0.1771656660612793,0.01744984435345953,2.1811022291145705,-0.11537570425497834,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.535669623800487,-1.4202939195455087,0.0,-0.0,-0.0
-1.733097110697606,0.15019185390005577,-1.726821171867532,0.1509946384921036,-1.729959141282569,0.004437758905057404,0.15059324619607967,0.1509946384921036,0.15019185390005577,0.0008027845920478283,2.992748783655074,-0.006275938830074157,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.733097110697606,-1.726821171867532,0.0,-0.0,-0.0
-2.795226552062839,0.05758266975623321,-2.5535510244466546,0.07218828629393706,-2.674388788254747,0.17089040442424072,0.06488547802508514,0.07218828629393706,0.05758266975623321,0.014605616537703849,7.137753625580553,-0.24167552761618438,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.795226552062839,-2.5535510244466546,0.0,-0.0,-0.0
-2.4813032588840196,0.07717932938165434,-2.878311943182963,0.05323615381157182,-2.6798076010334912,0.28072753285773205,0.06520774159661308,0.07717932938165434,0.05323615381157182,0.02394317557008252,7.141964804704681,0.3970086842989433,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.4813032588840196,-2.878311943182963,0.0,-0.0,-0.0
-1.050819608635875,0.25906774452488895,-1.7441215090243247,0.1487901826030779,-1.3974705588300997,0.4902384751741931,0.20392896356398343,0.25906774452488895,0.1487901826030779,0.11027756192181107,1.8327570815263525,0.6933019003884497,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.050819608635875,-1.7441215090243247,0.0,-0.0,-0.0
-2.241488346349987,0.0960861956803274,-2.7789699433981534,0.05847123679663864,-2.51022914487407,0.380056882035734,0.07727871623848302,0.0960861956803274,0.05847123679663864,0.037614958883688765,6.229028742983844,0.5374815970481666,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.241488346349987,-2.7789699433981534,0.0,-0.0,-0.0
-1.5658397538001902,0.17281027672214358,-0.9290043838480683,0.2831267470870545,-1.2474220688241293,0.45031060859258915,0.22796851190459905,0.2831267470870545,0.17281027672214358,0.1103164703649109,1.4546719956839567,-0.636835369952122,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.5658397538001902,-0.9290043838480683,0.0,-0.0,-0.0
-1.7566669700335988,0.14720826988475028,-2.792353171945517,0.05773879757211158,-2.2745100709895576,0.732340736553257,0.10247353372843093,0.14720826988475028,0.05773879757211158,0.08946947231263869,4.90523458582524,1.035686201911918,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.7566669700335988,-2.792353171945517,0.0,-0.0,-0.0
-2.6552650511756437,0.06566524149148392,-2.6561757314590984,0.06560939033009935,-2.655720391317371,0.0006439482039236672,0.06563731591079164,0.06566524149148392,0.06560939033009935,5.5851161384568027e-05,7.052850589524246,0.0009106802834546457,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.6552650511756437,-2.6561757314590984,0.0,-0.0,-0.0
-2.4620053767175416,0.07856504003994118,-1.7202552793760921,0.15183828498347168,-2.091130328046817,0.5244965237759206,0.11520166251170644,0.15183828498347168,0.07856504003994118,0.0732732449435305,4.2352777471506755,-0.7417500973414495,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.4620053767175416,-1.7202552793760921,0.0,-0.0,-0.0
-2.2187295225891877,0.09808113491241478,-2.1846622623585326,0.10113630324423581,-2.20169589247386,0.024089190725543004,0.0996087190783253,0.10113630324423581,0.09808113491241478,0.003055168331821026,4.847174658381362,-0.034067260230655094,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.2187295225891877,-2.1846622623585326,0.0,-0.0,-0.0
-2.1698787479325174,0.10248818620010072,-0.9132327919571901,0.28633876380200024,-1.5415557699448539,0.8885828770208056,0.1944134750010505,0.28633876380200024,0.10248818620010072,0.18385057760189952,1.981604427182985,-1.2566459559753274,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.1698787479325174,-0.9132327919571901,0.0,-0.0,-0.0
-1.9953965838412622,0.1196870990813053,-1.8068355873455737,0.14102100870347467,-1.901116085593418,0.13333275928939414,0.13035405389239,0.14102100870347467,0.1196870990813053,0.02133390962216937,3.6053535585521783,-0.18856099649568847,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.9953965838412622,-1.8068355873455737,0.0,-0.0,-0.0
-2.8535482274354873,0.05449819437389953,-2.1784429712879563,0.10170308918111907,-2.515995599361722,0.47737150463660033,0.0781006417775093,0.10170308918111907,0.05449819437389953,0.047204894807219545,6.216292079288044,-0.675105256147531,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.8535482274354873,-2.1784429712879563,0.0,-0.0,-0.0
-0.7931719921760436,0.3114879873088578,-1.5119497512254005,0.18065001985972207,-1.152560871700722,0.5082526275898706,0.24606900358428993,0.3114879873088578,0.18065001985972207,0.13083796744913573,1.1992361962495246,0.7187777590493569,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.7931719921760436,-1.5119497512254005,0.0,-0.0,-0.0
-2.204351510541862,0.09936040206745493,-1.8471450029233836,0.13620845497582412,-2.025748256732623,0.2525831438209903,0.11778442852163953,0.13620845497582412,0.09936040206745493,0.03684805290836919,4.071756877384013,-0.3572065076184785,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.204351510541862,-1.8471450029233836,0.0,-0.0,-0.0
-1.7959840563076972,0.14234062655826782,-2.348605021655965,0.0871767166351859,-2.072294538981831,0.3907620320236163,0.11475867159672687,0.14234062655826782,0.0871767166351859,0.055163909923081914,4.218057173458307,0.5526209653482679,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.7959840563076972,-2.348605021655965,0.0,-0.0,-0.0
-1.9146440513497625,0.12846001551790018,-1.10884130204081,0.24808696877854708,-1.5117426766952864,0.5697885883351238,0.18827349214822364,0.24808696877854708,0.12846001551790018,0.1196269532606469,2.123036402843362,-0.8058027493089523,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.9146440513497625,-1.10884130204081,0.0,-0.0,-0.0
-1.4168099502446314,0.1951621699207906,-1.7172304929381912,0.15222823769397595,-1.5670202215914113,0.21242940294635881,0.1736952038073833,0.1951621699207906,0.15222823769397595,0.04293393222681466,2.4329892492583225,0.3004205426935598,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.4168099502446314,-1.7172304929381912,0.0,-0.0,-0.0
-1.4665581643606578,0.1874663197993616,-1.2755450235080064,0.2183095133006985,-1.371051593934332,0.13506668719265097,0.20288791655003005,0.2183095133006985,0.1874663197993616,0.030843193501336907,1.870660968235274,-0.19101314085265142,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.4665581643606578,-1.2755450235080064,0.0,-0.0,-0.0
-3.1211881628830005,0.042241675806701975,-1.812606369266307,0.14032341738141826,-2.4668972660746538,0.9253070600036192,0.09128254659406013,0.14032341738141826,0.042241675806701975,0.09808174157471629,5.65748554372033,-1.3085817936166935,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.1211881628830005,-1.812606369266307,0.0,-0.0,-0.0
-1.9799736839527489,0.1213216432255265,-1.8640363181485429,0.1342332795131773,-1.9220050010506458,0.0819800975530594,0.1277774613693519,0.1342332795131773,0.1213216432255265,0.012911636287650796,3.6907428558662887,-0.115937365804206,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.9799736839527489,-1.8640363181485429,0.0,-0.0,-0.0
-2.091325631700862,0.10994278709067515,-2.216104513783719,0.09831359152698489,-2.1537150727422905,0.0882319936696648,0.10412818930883003,0.10994278709067515,0.09831359152698489,0.011629195563690256,4.634596172203868,0.12477888208285703,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.091325631700862,-2.216104513783719,0.0,-0.0,-0.0
-2.0933566783982216,0.10974419566053022,-1.5758364151737094,0.17138595565626044,-1.8345965467859655,0.36594208752749957,0.14056507565839532,0.17138595565626044,0.10974419566053022,0.061641759995730225,3.298787683766997,-0.5175202632245122,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.0933566783982216,-1.5758364151737094,0.0,-0.0,-0.0
-1.8312994847074293,0.13808354033187276,-1.7568931023393373,0.14717988395312911,-1.7940962935233833,0.05261325753603705,0.14263171214250092,0.14717988395312911,0.13808354033187276,0.009096343621256359,3.217397433000065,-0.07440638236809205,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.8312994847074293,-1.7568931023393373,0.0,-0.0,-0.0
-2.0514267964939243,0.11390829080390091,-2.4316466752333716,0.08079109425504594,-2.241536735863648,0.26885605459858997,0.09734969252947342,0.11390829080390091,0.08079109425504594,0.03311719654885498,4.988345149179097,0.3802198787394473,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.0514267964939243,-2.4316466752333716,0.0,-0.0,-0.0
-2.486269691156239,0.07682634871595984,-2.076180462293929,0.11143360172176983,-2.281225076725084,0.2899768746201015,0.09412997521886483,0.11143360172176983,0.07682634871595984,0.034607253005809996,5.161944556772144,-0.41008922886231014,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.486269691156239,-2.076180462293929,0.0,-0.0,-0.0
-3.786148682296484,0.022179695063702078,-4.043906288156537,0.017226897726831423,-3.9150274852265103,0.18226215100605256,0.019703296395266752,0.022179695063702078,0.017226897726831423,0.004952797336870655,15.310830464234337,0.2577576058600526,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.786148682296484,-4.043906288156537,0.0,-0.0,-0.0
-0.9928142697127645,0.27035656520246787,-1.5596735035096392,0.17369350213169965,-1.2762438866112018,0.40083000819598064,0.22202503366708376,0.27035656520246787,0.17369350213169965,0.09666306307076822,1.5484661103772712,0.5668592337968746,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.9928142697127645,-1.5596735035096392,0.0,-0.0,-0.0
0.2872528340600614,0.5713234486009963,-0.9732448033412743,0.2742342167346467,-0.34299598464060643,0.8913064270761064,0.42277883266782146,0.5713234486009963,0.2742342167346467,0.29708923186634956,-0.2795673279940082,1.2604976374013357,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.2872528340600614,-0.9732448033412743,0.0,0.0,-0.0
-3.015753106327976,0.04671925287906636,-3.0826462777447103,0.04382878169565529,-3.049199692036343,0.04730061512384707,0.04527401728736082,0.04671925287906636,0.04382878169565529,0.0028904711834110697,9.296500087818982,0.06689317141673445,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.015753106327976,-3.0826462777447103,0.0,-0.0,-0.0
-3.8496730863647324,0.020843015318083392,-3.9104162749329854,0.019638753773147194,-3.880044680648859,0.04295192054750487,0.020240884545615293,0.020843015318083392,0.019638753773147194,0.0012042615449361985,15.053824290092146,0.060743188568253004,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.8496730863647324,-3.9104162749329854,0.0,-0.0,-0.0
-1.9126211178843178,0.12868666945956242,-1.1438351707953998,0.24161691506153246,-1.5282281443398587,0.5436137564674962,0.18515179226054745,0.24161691506153246,0.12868666945956242,0.11293024560197004,2.187723303042097,-0.768785947088918,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.9126211178843178,-1.1438351707953998,0.0,-0.0,-0.0
-2.8131087870903504,0.05661989872339695,-3.2546767697813657,0.037159197368257985,-3.033892778435858,0.3122357149156809,0.04688954804582747,0.05661989872339695,0.037159197368257985,0.019460701355138964,9.155759820210797,0.44156798269101527,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.8131087870903504,-3.2546767697813657,0.0,-0.0,-0.0
-2.5992691182774164,0.0691854734632604,-1.882570246895356,0.13209392853128105,-2.2409196825863864,0.5067826320230001,0.10063970099727072,0.13209392853128105,0.0691854734632604,0.06290845506802065,4.89330670574299,-0.7166988713820603,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.5992691182774164,-1.882570246895356,0.0,-0.0,-0.0
-3.4828244800446924,0.029804896984699368,-1.8339156220974298,0.1377724715829243,-2.658370051071061,1.165954635013075,0.08378868428381184,0.1377724715829243,0.029804896984699368,0.10796757459822492,6.387206222977319,-1.6489088579472626,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.4828244800446924,-1.8339156220974298,0.0,-0.0,-0.0
-2.2168231397766243,0.09824990513554806,-1.7788752413550517,0.14444207456679267,-1.997849190565838,0.30967592878029127,0.12134598985117037,0.14444207456679267,0.09824990513554806,0.046192169431244615,3.943451797811606,-0.43794789842157256,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.2168231397766243,-1.7788752413550517,0.0,-0.0,-0.0
0.3155740789329992,0.5782452442089514,-0.36304463975823625,0.41022274482982346,-0.02373528041261852,0.4798558978266987,0.49423399451938743,0.5782452442089514,0.41022274482982346,0.16802249937912794,-0.11456747780326791,0.6786187186912355,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.3155740789329992,-0.36304463975823625,0.0,0.0,-0.0
-2.263742772607897,0.0941706157405357,-2.8455008160024184,0.0549143522632614,-2.5546217943051577,0.411365057494084,0.07454248400189856,0.0941706157405357,0.0549143522632614,0.0392562634772743,6.441481906675348,0.5817580433945215,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.263742772607897,-2.8455008160024184,0.0,-0.0,-0.0
-3.2125523657167365,0.03869607792588739,-2.0874864863166054,0.1103190310433194,-2.650019426016671,0.7955417126054392,0.07450755448460339,0.1103190310433194,0.03869607792588739,0.07162295311743201,6.706159650018129,-1.1250658794001311,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.2125523657167365,-2.0874864863166054,0.0,-0.0,-0.0
-1.259618403895524,0.2210395888588028,-2.353213002163233,0.0868107245296602,-1.8064157030293786,0.7732881563040751,0.15392515669423149,0.2210395888588028,0.0868107245296602,0.1342288643291426,2.9641504058110457,1.0935945982677089,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.259618403895524,-2.353213002163233,0.0,-0.0,-0.0
-1.97345578333048,0.12201818577590672,-1.974635601158071,0.12189184854391764,-1.9740456922442755,0.0008342571864543935,0.12195501715991218,0.12201818577590672,0.12189184854391764,0.00012633723198907099,3.896856047075654,0.0011798178275910232,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.97345578333048,-1.974635601158071,0.0,-0.0,-0.0
-2.08064862035748,0.110991949415227,-1.662608838693294,0.1594121021651213,-1.871628729525387,0.2955987644204897,0.13520202579017415,0.1594121021651213,0.110991949415227,0.04842015274989431,3.459304786421354,-0.4180397816641861,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.08064862035748,-1.662608838693294,0.0,-0.0,-0.0
-2.8629693125820115,0.05401477590462303,-3.22405347976906,0.03827051405650445,-3.0435113961755356,0.2553250631970591,0.04614264498056374,0.05401477590462303,0.03827051405650445,0.015744261848118578,9.230366174702068,0.3610841671870486,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.8629693125820115,-3.22405347976906,0.0,-0.0,-0.0
-1.1932257833547657,0.2326825034744451,-1.4389523294043123,0.19170763878495378,-1.316089056379539,0.17375490702918284,0.21219507112969943,0.2326825034744451,0.19170763878495378,0.040974864689491325,1.7169950204636253,0.24572654604954658,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.1932257833547657,-1.4389523294043123,0.0,-0.0,-0.0
-2.7387390627719244,0.06072578503553747,-3.0937196025054017,0.04336705982774416,-2.916229332638663,0.2510091468348025,0.052046422431640815,0.06072578503553747,0.04336705982774416,0.017358725207793316,8.472890724644774,0.3549805397334773,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.7387390627719244,-3.0937196025054017,0.0,-0.0,-0.0
-0.9853496251605611,0.2718315916966365,-0.9597010548795774,0.27693805266130667,-0.9725253400200693,0.01813627797342338,0.2743848221789716,0.27693805266130667,0.2718315916966365,0.005106460964670156,0.9456410746917866,-0.025648570280983773,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.9853496251605611,-0.9597010548795774,0.0,-0.0,-0.0
-3.0170212772692566,0.04666280535812535,-3.6225823874398673,0.026018553184918327,-3.319801832354562,0.4281963674244928,0.03634067927152184,0.04666280535812535,0.026018553184918327,0.020644252173207023,10.929408141566942,0.6055611101706107,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.0170212772692566,-3.6225823874398673,0.0,-0.0,-0.0
-3.8137566833878287,0.021588772255025444,-2.6236146939297234,0.06763399573357518,-3.218685688658776,0.8415574713206748,0.04461138399430031,0.06763399573357518,0.021588772255025444,0.04604522347854973,10.005828073608996,-1.1901419894581053,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.8137566833878287,-2.6236146939297234,0.0,-0.0,-0.0
-4.492873882120601,0.011064647117521512,-3.0382284124341394,0.04572841594628623,-3.76555114727737,1.0285896758375874,0.02839653153190387,0.04572841594628623,0.011064647117521512,0.03466376882876472,13.650377082142082,-1.4546454696864615,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-4.492873882120601,-3.0382284124341394,0.0,-0.0,-0.0
-3.1558825664061896,0.040860113410853174,-1.964680337561061,0.12296141968583926,-2.5602814519836254,0.84230717378092,0.08191076654834623,0.12296141968583926,0.040860113410853174,0.08210130627498609,6.2003004258699805,-1.1912022288451285,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-3.1558825664061896,-1.964680337561061,0.0,-0.0,-0.0
-0.030312813391931374,0.49242237687856605,-1.6817473415479667,0.15686423067401548,-0.8560300774699491,1.167740553544739,0.32464330377629075,0.49242237687856605,0.15686423067401548,0.3355581462045506,0.05097849333672019,1.6514345281560352,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.030312813391931374,-1.6817473415479667,0.0,-0.0,-0.0
-1.3009827616931948,0.21399966623537403,-1.6897291011124556,0.1558114692848975,-1.495355931402825,0.2748851727648065,0.18490556776013578,0.21399966623537403,0.1558114692848975,0.05818819695047653,2.198308432478642,0.38874633941926073,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.3009827616931948,-1.6897291011124556,0.0,-0.0,-0.0
-1.9152387882236215,0.12839344465525604,-0.9824991194117102,0.2723961852866433,-1.4488689538176658,0.659546544898597,0.20039481497094966,0.2723961852866433,0.12839344465525604,0.14400274063138724,1.881720422892859,-0.9327396688119113,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.9152387882236215,-0.9824991194117102,0.0,-0.0,-0.0
-0.8870557816342541,0.2917177842155222,-2.0251772877573697,0.11658470857258309,-1.4561165346958118,0.8047734347939018,0.20415124639405263,0.2917177842155222,0.11658470857258309,0.17513307564293912,1.7964452219395524,1.1381215061231156,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.8870557816342541,-2.0251772877573697,0.0,-0.0,-0.0
-1.5208420684082105,0.17933755402192214,-1.7061997527325206,0.153657275234977,-1.6135209105703656,0.1310676755307551,0.16649741462844958,0.17933755402192214,0.153657275234977,0.02568027878694515,2.594860361063304,0.1853576843243101,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.5208420684082105,-1.7061997527325206,0.0,-0.0,-0.0
-1.1978298171036275,0.2318615049305937,-1.1316895369055109,0.24384943764447287,-1.1647596770045692,0.046768240637666554,0.2378554712875333,0.24384943764447287,0.2318615049305937,0.011987932713879157,1.355571471009617,-0.06614028019811657,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.1978298171036275,-1.1316895369055109,0.0,-0.0,-0.0
-2.354155980613142,0.08673599938947714,-1.6745687280744064,0.15781599895913456,-2.014362354343774,0.4805407546780746,0.12227599917430584,0.15781599895913456,0.08673599938947714,0.07107999956965742,3.942195986144106,-0.6795872525387354,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.354155980613142,-1.6745687280744064,0.0,-0.0,-0.0
-1.3286269848033412,0.2093865687185763,-2.1483230926189587,0.10448802777650389,-1.73847503871115,0.5796126763486426,0.1569372982475401,0.2093865687185763,0.10448802777650389,0.10489854094207242,2.8543200329297163,0.8196961078156175,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.3286269848033412,-2.1483230926189587,0.0,-0.0,-0.0
-2.7066278713361602,0.06258339151264683,-3.2331682409546927,0.037936445492002174,-2.9698980561454267,0.37232026592573547,0.0502599185023245,0.06258339151264683,0.037936445492002174,0.024646946020644656,8.750983273686877,0.5265403696185325,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.7066278713361602,-3.2331682409546927,0.0,-0.0,-0.0
-2.474911479941257,0.07763580110666574,-2.8821761526147265,0.0530417255744815,-2.6785438162779918,0.2879796117851299,0.06533876334057362,0.07763580110666574,0.0530417255744815,0.024594075532184234,7.133130847319111,0.40726467267346944,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.474911479941257,-2.8821761526147265,0.0,-0.0,-0.0
-1.9313879453861276,0.126597035135332,-1.4525024462009621,0.18961673584981248,-1.691945195793545,0.33862318388573537,0.15810688549257224,0.18961673584981248,0.126597035135332,0.06301970071448049,2.8053457152364007,-0.47888549918516543,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.9313879453861276,-1.4525024462009621,0.0,-0.0,-0.0
-0.9741082375981851,0.2740624010809625,-2.176444001291517,0.10188585968010848,-1.575276119444851,0.8501797717706614,0.1879741303805355,0.2740624010809625,0.10188585968010848,0.17217654140085403,2.120092030329222,1.202335763693332,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.9741082375981851,-2.176444001291517,0.0,-0.0,-0.0
-0.5337909881230338,0.36963313510498796,-1.4930241869708762,0.183468247328849,-1.013407587546955,0.6782802996445734,0.2765506912169185,0.36963313510498796,0.183468247328849,0.18616488777613896,0.7969628560547732,0.9592331988478424,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.5337909881230338,-1.4930241869708762,0.0,-0.0,-0.0
-2.865663786149597,0.05387726123797561,-1.778945404648057,0.1444334041042682,-2.322304595398827,0.7684259367998085,0.09915533267112189,0.1444334041042682,0.05387726123797561,0.09055614286629259,5.097859423637178,-1.08671838150154,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-2.865663786149597,-1.778945404648057,0.0,-0.0,-0.0
-1.6497072069998409,0.16114852531337373,-1.908846611673537,0.129110484776993,-1.779276909336689,0.18323923031741543,0.14512950504518335,0.16114852531337373,0.129110484776993,0.032038040536380735,3.1490380123350605,0.2591394046736961,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.6497072069998409,-1.908846611673537,0.0,-0.0,-0.0
-0.6747866357601618,0.33742586294355315,-1.009674993547059,0.2670434598640108,-0.8422308146536104,0.23680182873154174,0.30223466140378197,0.33742586294355315,0.2670434598640108,0.07038240307954235,0.681315192106783,0.3348883577868972,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.6747866357601618,-1.009674993547059,0.0,-0.0,-0.0
