G3_Archetype_Prob_0,G3_Archetype_SoftDist_0,G3_Archetype_Dist_0,G3_Archetype_Prob_1,G3_Archetype_SoftDist_1,G3_Archetype_Dist_1,G3_Archetype_Prob_2,G3_Archetype_SoftDist_2,G3_Archetype_Dist_2,G3_Archetype_Prob_3,G3_Archetype_SoftDist_3,G3_Archetype_Dist_3,G3_Archetype_Prob_4,G3_Archetype_SoftDist_4,G3_Archetype_Dist_4,G3_Archetype_Entropy,G3_Archetype_MaxProb,G3_Archetype_MinDist
7.234940794287843e-19,0.14479038168655128,2.997528598963175,0.6297390735599778,0.2896509337579412,2.3041391306087964,6.93770944069695e-05,0.1753947729224144,2.805776373296339,0.0005663924422439854,0.038408029336126394,4.324549116861084,0.36962515690337105,0.35175588229696675,2.109878233089237,0.6639967886286366,0.6297390735599778,2.109878233089237
2.366257305609205e-75,0.05621286653906987,5.241284736884773,1.836344552455394e-81,0.2094987576806177,3.925712600138378,9.078684985082785e-79,0.07783254422687189,4.915870759580868,0.0023014189457637416,0.2656898419928635,3.6881007886371475,0.9976985810542357,0.390765989560577,3.302321520912538,0.016278115300008306,0.9976985810542357,3.302321520912538
9.182778785880101e-66,0.03396068046555047,5.805339724297464,7.66254642883176e-136,0.1756469891611014,4.162066885367521,2.5372212543713615e-54,0.08277108037249059,4.914464393287482,0.0032213023673853367,0.4282594028277951,3.2708140294437698,0.996778697632614,0.2793618471730625,3.698035238016244,0.021699843253655152,0.996778697632614,3.2708140294437698
3.276558684197243e-09,0.07324844778012299,3.376987170385936,0.005878561095468294,0.2761969516054722,2.049730023339206,0.97517196508606,0.29679025637422685,1.9778185455170048,0.018274807570325718,0.07058752710436493,3.4139907683621575,0.0006746629715874677,0.28317681713581316,2.0247727292708624,0.13277810807142806,0.97517196508606,1.9778185455170048
1.0229277732332772e-39,0.02462369978154262,5.910888594495493,2.4912472422082343e-18,0.125988507293747,4.278407288573073,8.726781499563599e-58,0.05431032385597468,5.119883644280872,0.11477145520621757,0.6091025102562093,2.7026114003214987,0.8852285447937827,0.18597495881252643,3.888985944800515,0.35637638043725445,0.8852285447937827,2.7026114003214987
7.835369087192546e-17,0.1321474441694761,2.682030725707593,0.999056104018716,0.3762372612381502,1.6357290678805416,5.346093747784667e-18,0.1723962530240409,2.4161534024020055,0.0009438959495281212,0.044965063122222974,3.7600632130226983,3.1755965833955176e-11,0.2742539784461097,1.9518944205056619,0.007518152969054455,0.999056104018716,1.6357290678805416
2.243226795583547e-79,0.05445906483820662,5.846146964692093,1.2405633123498532e-123,0.2047120258839009,4.521992040491542,5.7484163049888085e-31,0.11565928190961058,5.092947636176632,0.0003783571271139506,0.2455172329256473,4.340229140267832,0.9996216428728868,0.37965239444263466,3.9043401976420875,0.0033596156120061223,0.9996216428728868,3.9043401976420875
4.7019241019623474e-33,0.02917460163559148,5.544103617617592,1.7431421260626694e-19,0.1670217080147527,3.7992783493086058,5.2927241003773785e-25,0.08417820891230642,4.484466055153091,0.011158336457725262,0.48662699315514574,2.7299042395927517,0.9888416635422752,0.23299848828220382,3.466370175904488,0.061258914101698494,0.9888416635422752,2.7299042395927517
1.8969132391615671e-28,0.0666052128520127,4.172884883614341,0.9771596518008472,0.2724777052059749,2.76411093415059,1.4403090803573975e-47,0.09371250108081791,3.8314361327863886,0.02276121981400331,0.20832136361332226,3.03258582438725,7.912838514907624e-05,0.35888321724787225,2.4886706937274,0.10942362140039232,0.9771596518008472,2.4886706937274
1.0832229715087662e-36,0.025453421415363373,5.79285067646462,3.3288564118144547e-15,0.13528824762616348,4.122293177369511,2.3205497733679272e-54,0.057247592894086576,4.98231525114605,0.05916550696662384,0.5820352092402696,2.6631699043003447,0.9408344930333733,0.19997552882411698,3.731505843995792,0.22466518489852877,0.9408344930333733,2.6631699043003447
