Task,Domain,Domain_Label,Model,Metric_Key,Metric,Value,Threshold,N,Events
6-Month,Train_Fit,Train Fit,MLP,recall,Sensitivity,0.7760617760617761,0.4000000000000001,795,259
6-Month,Train_Fit,Train Fit,MLP,specificity,Specificity,0.9011194029850746,0.4000000000000001,795,259
6-Month,Train_Fit,Train Fit,MLP,f1,F1,0.783625730994152,0.4000000000000001,795,259
6-Month,Train_Fit,Train Fit,MLP,bacc,Balanced Acc,0.8385905895234254,0.4000000000000001,795,259
6-Month,Validation_OOF,Validation OOF,MLP,auc,AUC,0.8767756295741369,0.4000000000000001,795,259
6-Month,Validation_OOF,Validation OOF,MLP,recall,Sensitivity,0.722007722007722,0.4000000000000001,795,259
6-Month,Validation_OOF,Validation OOF,MLP,specificity,Specificity,0.8824626865671642,0.4000000000000001,795,259
6-Month,Validation_OOF,Validation OOF,MLP,f1,F1,0.7347740667976425,0.4000000000000001,795,259
6-Month,Validation_OOF,Validation OOF,MLP,bacc,Balanced Acc,0.8022352042874431,0.4000000000000001,795,259
6-Month,Test_Temporal,Temporal Test,MLP,auc,AUC,0.8818359375,0.4000000000000001,208,80
6-Month,Test_Temporal,Temporal Test,MLP,recall,Sensitivity,0.7375,0.4000000000000001,208,80
6-Month,Test_Temporal,Temporal Test,MLP,specificity,Specificity,0.859375,0.4000000000000001,208,80
6-Month,Test_Temporal,Temporal Test,MLP,f1,F1,0.7515923566878981,0.4000000000000001,208,80
6-Month,Test_Temporal,Temporal Test,MLP,bacc,Balanced Acc,0.7984375,0.4000000000000001,208,80
